0.04750301316380501,0.00014655162522103637,0.009719914756715298,0.001494298572652042,0.10247119516134262,0.0004698515695054084,0.8381952047348022
0.016956191509962082,2.117122676281724e-05,0.006688192952424288,0.0014892580220475793,0.04043130204081535,0.0006543253548443317,0.9337595105171204
0.052022214978933334,2.493943065928761e-05,0.01394152082502842,0.0029685599729418755,0.04496021196246147,0.0019105537794530392,0.8841720819473267
0.022733982652425766,2.94170604320243e-05,0.008510314859449863,0.0004471473803278059,0.05076504126191139,0.0016082038637250662,0.9159058928489685
0.025690356269478798,4.8953199438983575e-05,0.010095655918121338,0.0007851541740819812,0.02440711110830307,0.014767018146812916,0.9242057204246521
0.024565037339925766,1.2677513950620778e-05,0.005739997141063213,0.0002895875368267298,0.026622293516993523,0.0006480118609033525,0.9421223998069763
0.038974639028310776,1.2626660463865846e-05,0.010696458630263805,0.0002290800621267408,0.041862137615680695,0.0009087339276447892,0.9073163866996765
0.01761697046458721,3.536185204211506e-06,0.004193555563688278,0.0006074687116779387,0.011706915684044361,0.0008739890181459486,0.9649975895881653
0.02377903088927269,2.0200730432407e-05,0.006125773303210735,0.0010272900108247995,0.029123738408088684,0.0015909605426713824,0.9383330345153809
0.013786884024739265,4.1435678213019855e-06,0.0038083218969404697,0.0005379852373152971,0.012457401491701603,0.0006876284605823457,0.9687175750732422
0.012426977977156639,4.865873052040115e-06,0.003896288340911269,0.0006560342735610902,0.021253155544400215,0.00034480018075555563,0.9614178538322449
0.027622295543551445,1.5536257706116885e-05,0.00933199841529131,0.0006335460348054767,0.030893459916114807,0.0006919549778103828,0.9308111667633057
0.017197728157043457,3.5764196582022123e-06,0.005893975496292114,0.00040518533205613494,0.014352373778820038,0.0006300387904047966,0.9615170955657959
0.02418176271021366,1.434989371773554e-05,0.008724881336092949,0.002755588386207819,0.040608782321214676,0.0007066995021887124,0.9230079054832458
0.015150489285588264,6.944404503883561e-06,0.006322464440017939,0.002864249050617218,0.026592150330543518,0.00040940975304692984,0.9486542344093323
0.016336139291524887,7.749385076749604e-06,0.006843365728855133,0.003987165167927742,0.024244166910648346,0.00025017387815751135,0.9483312368392944
0.03303631767630577,7.691494101891294e-05,0.019307449460029602,0.010252662003040314,0.042223166674375534,0.0019823075272142887,0.8931212425231934
0.018397370353341103,4.188557795714587e-05,0.00873119942843914,0.021721018478274345,0.02080385573208332,0.0011670483509078622,0.9291375875473022
0.032820381224155426,0.00010458528413437307,0.014398316852748394,0.05156911909580231,0.027343057096004486,0.00244150310754776,0.8713230490684509
0.013872487470507622,2.197166031692177e-05,0.003315845737233758,0.049062103033065796,0.009344859980046749,0.0005172192468307912,0.9238654971122742
0.020777493715286255,9.569324902258813e-05,0.006237398833036423,0.04745425283908844,0.01900900900363922,0.0008947899332270026,0.9055313467979431
0.018553325906395912,6.26416876912117e-05,0.006116458214819431,0.04877331107854843,0.01667862944304943,0.0012689068680629134,0.9085466861724854
0.03346027061343193,7.754490070510656e-05,0.00616596732288599,0.026424085721373558,0.019736608490347862,0.003297305665910244,0.91083824634552
0.02043360099196434,3.122562338830903e-05,0.0050749341025948524,0.013288639485836029,0.014659936539828777,0.001854885253123939,0.9446567893028259
0.018690967932343483,3.127085801679641e-05,0.005613929126411676,0.018790366128087044,0.01760690286755562,0.0010964433895424008,0.9381701350212097
0.02073393389582634,3.139333421131596e-05,0.006916962098330259,0.012767551466822624,0.019113581627607346,0.0017018571961671114,0.938734769821167
0.02046314813196659,4.550031735561788e-05,0.006260042078793049,0.009069938212633133,0.017741795629262924,0.0011642216704785824,0.9452553391456604
0.028914151713252068,0.00013916527677793056,0.009028679691255093,0.06731446087360382,0.020475411787629128,0.0034183028619736433,0.8707097768783569
0.01572764664888382,7.638119859620929e-05,0.006242565810680389,0.2627922594547272,0.01338960975408554,0.001995004015043378,0.6997765898704529
0.006816993001848459,1.080651691154344e-05,0.0017219134606420994,0.7068475484848022,0.002967911073938012,0.0022739015985280275,0.27936092019081116
0.008263040333986282,3.69836125173606e-05,0.002073293551802635,0.36700987815856934,0.010239935480058193,0.000987271429039538,0.6113895177841187
0.01819796673953533,0.00010281556751579046,0.005213938653469086,0.3092036247253418,0.01915149949491024,0.001910333288833499,0.6462198495864868
0.015529777854681015,4.2770858271978796e-05,0.004684084560722113,0.0524246022105217,0.014207223430275917,0.001490116585046053,0.9116213917732239
0.02126951329410076,0.00044084610999561846,0.013242712244391441,0.16237308084964752,0.03290947526693344,0.005961693357676268,0.7638026475906372
0.04607784003019333,0.0007744887261651456,0.012305162847042084,0.23275049030780792,0.03412080556154251,0.0074630603194236755,0.6665081977844238
0.0457804799079895,0.00036993686808273196,0.01123366691172123,0.05786190927028656,0.06272754818201065,0.0044221170246601105,0.8176043033599854
0.04097217321395874,4.201057163299993e-05,0.007344249170273542,0.374530166387558,0.01692219078540802,0.005006157793104649,0.5551830530166626
0.041911449283361435,8.451766916550696e-05,0.010872640646994114,0.08424513787031174,0.047224923968315125,0.003333921544253826,0.8123274445533752
0.07507636398077011,0.00016536397743038833,0.028669752180576324,0.014167037792503834,0.09505893290042877,0.008289240300655365,0.7785732746124268
0.04200975224375725,3.0032615541131236e-05,0.01744304597377777,0.01703682914376259,0.05818596109747887,0.004396883305162191,0.8608975410461426
